LINIA_29|SERVEI_29|CIRCUIT_29|DESCRIPCION_CIRCUITO|PROPIETARIJS|NOM_29|TIPUS_SERVEI_CONJUNT_29|TIPO_DESCRIPCION|EMPRESA_A_29|ARMADOR|EMPRESA_C_29|CONSIGNATARIO|NOMBRE_COMERCIAL_CONSIGNATARIO|DIRECCION_CONSIGNATARIO|DIRECCION_EXT_CONSIGNATARIO|POBLACION_CONSIGNATARIO|CODIGO_POSTAL_CONSIGNATARIO|PAIS_CONSIGNATARIO|TELEFONO_CONSIGNATARIO|FAX_CONSIGNATARIO|EMAIL_CONSIGNATARIO|WEB_CONSIGNATARIO|EMPRESA_E_29|ESTIBADOR|NOMBRE_COMERCIAL_ESTIBADOR|DIRECCION_ESTIBADOR|DIRECCION_EXT_ESTIBADOR|POBLACION_ESTIBADOR|CODIGO_POSTAL_ESTIBADOR|PAIS_ESTIBADOR|TELEFONO_ESTIBADOR|FAX_ESTIBADOR|EMAIL_ESTIBADOR|WEB_ESTIBADOR|TIPUS_SERVEI_29|DESCRIPCION_SERVICIO|FREQUENCIA_DIES_29|CAPACITAT_29|MIDA_CAPACITAT_29|APB_LLRR_29
24224|ZCA|I|Import|N|ZCA / AL7|C|CARGA|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S7|4251|TEU|14
24485|CAFE2|I|Import|S|T.SUSPENDED: CANARIAS FEEDER 2|V|BUQUE|500253|JSV|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|Q|759|TEU|338
22425|IMEX|I|Import|N|MINA / MEDEX / IMX / WM3|V|BUQUE|12602|COSCO CONTAINER LINES (COSCON)?|1449|COSCO SHIPPING LINES SPAIN SA|COSCO SHIPPING LINES SPAIN SA|CL Casanovas||Barcelona|08011|ES|+34933047126|+34933047128|barcelona@coscospain.com|www.coscospain.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|7469|TEU|101
23064|ESTGR|E|Export|N|ASA / MARMARA / IRE|C|CARGA|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|2474|TEU|233
23305|MD1|E|Export|N|MD1|V|BUQUE|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
23307|MD1|E|Export|N|MD1|V|BUQUE|513104|OCEAN NETWORK EXPRESS SPAIN, S?|512785|OCEAN NETWORK EXPRESS|ONE LINE|C/ DIPUTACION||BARCELONA|08015|ES|+34932388611|+34932388612|es.bcn.exp@one-line.com|https://www.one-line.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
23311|MD1|I|Import|S|MD1|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|11157|TEU|18
23387|MOST|I|Import|S|BCN - ORAN|V|BUQUE|2353|E.N.T.M.V.|12|ROMEU Y CIA SA|ROMEU Y CIA SA|AV DIAGONAL||BARCELONA|08008|ES|+34932922125|+34934161446|bcnopdecs@romeuycia.com|http://www.gruporomeu.com|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|M|1900|MLI|249
24046|TA6W|E|Export|N|MEDGULF / TA-6 / MMGX - WEST BOUND|V|BUQUE|12651|MAERSK LINE/A.P.MOLLER        ?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|8499|TEU|103
24048|TA6W|I|Import|S|MEDGULF / TA-6 / MMGX - WEST BOUND|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|8499|TEU|103
24050|TA6W|I|Import|N|MEDGULF / TA-6 / MMGX - WEST BOUND|C|CARGA|42163|HAMBURG SUD?|517581|MAERSK LOGISTICS & SERV. SPAIN SLU|MAERSK LOGISTICS & SERV. SPAIN SLU|C/ Zal Bahia de Algeciras|Area de el Fresno, Edif. de servicios Oficinas B204-B211|Los Barrios|11370|ES|+34956584544||vidal.salamanca@damco.com||800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|8499|TEU|103
22525|BSE|I|Import|S|BARCELONA - SETE|V|BUQUE|12813|GRANDI NAVI VELOCI            ?|3341|E ERHARDT Y CIA SA|E ERHARDT Y CIA SA|C Atlantic||Barcelona|08040|ES|+34933427703|+34934813974|barcelona@erhardt.es|http://www.erhardt.es|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|C|2000|MLI|21
23045|IMEX|I|Import|S|MINA / MEDEX / IMX / WM3|V|BUQUE|12627|HAPAG-LLOYD,A.G.              ?|54|HAPAG-LLOYD SPAIN SL|HAPAG-LLOYD SPAIN SL|C COMTAL||BARCELONA|08002|ES|+34933436000|+34934121618|Barcelona.Operations@hlag.com|http://www.hapag-lloyd.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|7469|TEU|101
23104|SAVPT|E|Export|S|BARCELONA - PTO - SAVONA|V|BUQUE|503422|GRIMALDI EUROMED SPA?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|500282|GRIMALDI TERMINAL BARCELONA|GRIMALDI TERMINAL BARCELONA|C MUELLE COSTA||BARCELONA|08039|ES|+34935020406|+34934882528|pirrone@grimaldilogistica.com;pardo@grimaldilogistica.com||10|Ro-Ro|S246|4000|MLI|62
23285|TAT1|E|Export|N|TAT1 / AL6 / ZCI|V|BUQUE|12602|COSCO CONTAINER LINES (COSCON)?|1449|COSCO SHIPPING LINES SPAIN SA|COSCO SHIPPING LINES SPAIN SA|CL Casanovas||Barcelona|08011|ES|+34933047126|+34933047128|barcelona@coscospain.com|www.coscospain.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23286|TAT1|E|Export|N|TAT1 / AL6 / ZCI|V|BUQUE|33026|OOCL?|1147|TRANSITAINER SA|TRANSITAINER SA|AV DRASSANES||BARCELONA|08001|ES|+34933040050|+34933171054|general@transitainer.com|http://www.transitainer.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23290|TAT1|I|Import|S|TAT1 / AL6 / ZCI|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23295|TAT1|I|Import|N|TAT1 / AL6 / ZCI|V|BUQUE|33026|OOCL?|1147|TRANSITAINER SA|TRANSITAINER SA|AV DRASSANES||BARCELONA|08001|ES|+34933040050|+34933171054|general@transitainer.com|http://www.transitainer.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
23645|PALMA|I|Import|S|BCN - PALMA - BCN|V|BUQUE|527047|TRASMED GLE S.L.?|35004|GRIMALDI LOGISTICA ESPA?A SL|GRIMALDI LOGISTICA ESPA?A SL|CR MUELLE DE COSTA S/N|Edif. G.L.E.|BARCELONA|08039|ES|+34935028163|+34935028166|grimaldibarcelona@grimaldilogistica.com|http://www.grimaldi-lines.com|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|S|1715|MLI|330
23729|SEM|I|Import|N|SEM / SLZ - MEDITERRANEAN SEA A|V|BUQUE|501103|SEAGO LINE A/S?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
24125|SEM|I|Import|N|SEM / SLZ - MEDITERRANEAN SEA A|C|CARGA|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|2558|TEU|233
24145|WMEM|I|Import|S|WEST MED TO EAST MED|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|3608|TEU|57
24350|OEX|E|Export|N|OEX - ORAN EXPRESS|C|CARGA|13735|EMES LINE SHIPPING & TRANSPORT?|38644|ARKAS SPAIN SA|ARKAS SPAIN SA|C World Trade Center Barcelona|Moll de Barcelona, s/n, mod 709-710|BARCELONA|08039|ES|+34931440050|+34931440051|arkas-spain@arkas-spain.com|http://www.arkas.com|806|TERMINAL PORT NOU SA|TERMINAL PORT NOU SA|C Muelle Adosado||Barcelona|08039|ES|+34932273800|+34932273801|sit@portnou.com|http://www.portnou.com|03|Portacontenedores|S|972|TEU|25
24464|MTE|E|Export|S|MED TURKEY EXPRESS - MTX / TMX|V|BUQUE|500253|JSV|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|808|TEU|252
24625|CANE2|I|Import|S|CANADA EXPRESS 2|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S1|3650|TEU|120
24645|MD2|E|Export|N|MD2|C|CARGA|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24646|MD2|E|Export|N|MD2|C|CARGA|12689|HYUNDAI MERCHANT MAR          ?|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24650|MD2|I|Import|N|MD2|C|CARGA|12626|YANG MING LINE                ?|506626|YANG MING (SPAIN) SL|YANG MING (SPAIN) SL|C MUELLE PRINCIPE DE ESPA?A|EDIFICIO MESTRE|BARCELONA|08039|ES|+34934124550|+34934124679|yms.bcn@es.yangming.com;operations@es.yangming.com|https://www.yangming.com/|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S3|16433|TEU|18
24704|BPI|E|Export|S|BARCELONA-PALMA-IBIZA|V|BUQUE|12813|GRANDI NAVI VELOCI            ?|3341|E ERHARDT Y CIA SA|E ERHARDT Y CIA SA|C Atlantic||Barcelona|08040|ES|+34933427703|+34934813974|barcelona@erhardt.es|http://www.erhardt.es|17521|COMPA?IA TRASMEDITERRANEA SA|COMPA?IA TRASMEDITERRANEA SA|C MUELLE SAN BELTRAN S/N |ESTACION MARITIMA|BARCELONA|08039|ES|+34932959105|+34932959159|bcncar@trasmediterranea.es|http://www.trasmediterrranea.es|11|Ferry|D|2564|MLI|341
22424|IMEX|E|Export|N|MINA / MEDEX / IMX / WM3|V|BUQUE|12602|COSCO CONTAINER LINES (COSCON)?|1449|COSCO SHIPPING LINES SPAIN SA|COSCO SHIPPING LINES SPAIN SA|CL Casanovas||Barcelona|08011|ES|+34933047126|+34933047128|barcelona@coscospain.com|www.coscospain.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|7469|TEU|101
22644|CAFEE|E|Export|N|T. SUSPEND-CANARIAS FEEDER - EAST B|V|BUQUE|500253|JSV|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|Q|700|TEU|338
22664|CAFEE|I|Import|S|T. SUSPEND-CANARIAS FEEDER - EAST B|V|BUQUE|500253|JSV|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|Q|700|TEU|338
23945|SWEA|I|Import|S|SW EUROPE ALGERIA|V|BUQUE|501103|SEAGO LINE A/S?|10|MARITIMA DEL MEDITERRANEO SA|MARITIMA DEL MEDITERRANEO SA|PS ZONA FRANCA|TORRE AUDITORI|BARCELONA|08038|ES|+34932987777|+34932683359|info@marmedsa.com|http://www.marmedsa.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|759|TEU|233
23987|TAT1|E|Export|N|TAT1 / AL6 / ZCI|C|CARGA|34802|ZIM INTEGRATED SHIPPING SERV.?|40043|PEREZ Y CIA SL|PEREZ Y CIA SL|C Via Laietana||BARCELONA|08003|ES|+34934437900|+34934437921|barcelona@perezycia.com|http://www.perezycia.com|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|S|8544|TEU|251
24126|TCSW|E|Export|S|TURKEY CANADA - WEST BOUND|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|3606|TEU|120
24128|TCSE|E|Export|S|TURKEY CANADA - EAST BOUND|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|3606|TEU|120
24484|CAFE2|E|Export|S|T.SUSPENDED: CANARIAS FEEDER 2|V|BUQUE|500253|JSV|52558|BERGE MARITIMA SL|BERGE MARITIMA SL|C Moll Adossat||Barcelona|08040|ES|+34932234264||consignacion.bcn@berge-m.es|http://www.berge-m.es|10441|APM TERMINALS BARCELONA SLU|APM TERMINALS BARCELONA|CR Ronda del Port|Moll Sud - Port de Barcelona|BARCELONA|08039|ES|+34934410066|+34934410418|atencionclientebcn@apmterminals.com|https://www.apmterminals.com/es/barcelona|03|Portacontenedores|Q|759|TEU|338
24624|CANE2|E|Export|S|CANADA EXPRESS 2|V|BUQUE|12562|MEDITERRANEAN SHIPPING CO     ?|53155|MEDITERRANEAN SHIPPING|MEDITERRANEAN SHIPPING|C Del Foc||BARCELONA|08038|ES|+34935082300|+34935082301|ES048-ctrcontrol@msc.com|https://www.msc.com/esp|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S1|3650|TEU|120
24685|NAF2N|I|Import|S|EURONAF LOOP 2 - NORTH BOUND|V|BUQUE|1797|COMPAGNIE MARITIME D'AFFRETEME|36553|CMA CGM IBERICA SAU|CMA CGM IBERICA SAU|AV Ports d'Europa|Service Center|BARCELONA|08040|ES|+34933196800|+34933197721|ibc.edi@cma-cgm.com|http://www.cma-cgm.com|800|HUTCHISON PORTS BEST|HUTCHISON PORTS BEST|AV ESTANY DE PORT||EL PRAT DE LLOBREGAT|08820|ES|+34935084440|+34935084441|terminal.catalunya@best.com.es|http://www.best.com.es/es/|03|Portacontenedores|S|1200|TEU|222
